TransactionID,NewAmount
1307722,3533.85
1090078,8766.14
1397082,5969.55
1183794,3396.81
1202102,5377.52
1167938,3640.25
1134227,5164.08
1071919,9198.11
1497862,5056.04
1038376,533.52
1271531,8723.46
1058255,5649.93
1285253,5848.43
1238591,8657.82
1420599,2582.37
1490472,2365.38
1123923,737.59
1436110,6935.11
1081717,5434.59
1019243,6375.27
1193204,4011.48
1246442,8593.19
1341359,9549.98
1385510,8324.38
1440459,1640.41
1178714,8716.62
1278245,3548.00
1206147,6699.68
1422989,7360.21
1443216,177.14
1101200,7539.44
1467108,1801.02
1075418,9134.47
1153999,8191.78
1456233,5049.06
1003552,2167.19
1242894,5237.42
1097084,3381.30
1024369,6104.59
1049349,2310.83
1393534,5720.33
1175499,5607.24
1334642,5932.15
1314707,6045.42
1081990,4718.84
1040078,6997.93
1006603,5290.47
1452026,7775.58
1465029,1740.42
1032228,8850.22
1234545,2904.93
1429401,9955.42
1494323,6649.37
1264900,7897.43
1055385,1369.94
1182395,7806.25
1163635,8042.40
1367885,7620.42
1223131,3760.77
1104246,8349.29
1093067,8677.22
1160724,7667.98
1182457,4864.03
1350443,5095.63
1443099,3768.84
1269553,2338.14
1495685,4073.00
1446237,9307.08
1441137,8586.57
1231374,8711.17
1365097,4617.85
1050966,4780.01
1385921,4746.83
1066100,8148.36
1389353,8772.62
1239429,3509.52
1319003,9871.63
1218684,6173.71
1115723,1205.61
1118517,1482.61
1492639,1436.97
1468184,5406.02
1461311,2766.88
1096851,6065.09
1231027,2325.35
1057156,2339.88
1086562,7127.76
1040072,2042.68
1099709,6075.27
1460245,9990.55
1287461,39.37
1278358,2129.92
1468212,3433.54
1398692,6290.64
1092564,140.51
1392665,8662.64
1381464,6502.87
1039966,9698.17
1162777,5642.88
1346884,6956.16
1139081,1569.97
1166355,3754.75
1423591,9621.84
1288702,2371.64
1392188,9227.10
1272097,6798.23
1231866,9654.65
1367360,4139.34
1451762,9381.03
1370917,133.69
1224324,4130.83
1032598,307.38
1102955,6493.90
1460070,1615.47
1080108,6509.12
1414007,2407.33
1417599,5328.34
1410022,3676.50
1341559,1255.91
1119401,2359.13
1090676,1575.37
1049166,7712.75
1149329,7156.66
1279965,1303.43
1236595,3125.31
1365276,5712.00
1357326,8474.96
1418379,3193.40
1057789,3087.66
1147860,5899.33
1294801,5217.46
1329170,9563.37
1106915,2758.66
1260776,715.47
1460758,6064.62
1080920,4599.65
1331451,2953.02
1074253,1877.64
1234580,1707.74
1295266,6870.65
1257045,2928.80
1151364,792.91
1352450,97.97
1350423,447.03
1452693,3606.38
1183978,866.77
1088163,6011.57
1164031,9997.11
1255715,3072.64
1354501,6910.73
1344772,5259.26
1041498,2334.10
1063845,8220.59
1473108,2004.02
1432587,3554.28
1141543,8095.05
1340950,3650.22
1095225,2879.88
1002738,3581.47
1347132,8242.02
1246839,3085.61
1450541,5726.04
1145018,3104.61
1409444,9105.05
1426251,6081.61
1136393,7722.93
1018404,6276.64
1115424,9167.74
1288393,3826.16
1071733,8669.00
1352224,8790.56
1020133,9877.67
1454290,8613.00
1351414,7608.98
1440721,1581.19
1218327,9817.13
1347434,6878.17
1079905,2902.77
1454576,3759.97
1321224,6680.24
1240203,1471.15
1183582,35.60
1404181,1977.56
1027384,8979.21
1084252,4568.61
1213283,9526.84
1465597,3949.75
1030066,268.99
1200840,3932.71
1201495,368.62
1127278,9280.86
1229000,3180.87
1404914,6254.40
1106119,806.09
1064830,1648.52
1123412,654.76
1271694,7390.32
1343697,4219.53
1368251,5893.22
1046643,3637.78
1195443,9274.98
1073235,112.53
1070412,9445.72
1119494,1074.51
1015028,2139.58
1421015,8447.28
1228156,5030.83
1113615,1370.51
1324085,1959.46
1397317,4964.49
1031007,5755.73
1306926,8503.95
1275618,1441.46
1461261,8814.96
1437334,1918.06
1205528,5631.49
1490359,8285.36
1379557,2031.26
1266413,4365.18
1367198,7793.67
1259802,4725.69
1090010,4133.29
1280703,7718.28
1356556,4202.28
1288653,7351.56
1155007,306.14
1470361,4278.06
1147796,9344.41
1176494,5492.84
1301613,9411.52
1345648,1776.76
1483342,3900.76
1480347,4760.63
1084614,6342.64
1009475,5286.72
1450466,8919.29
1456399,3839.03
1376808,2253.75
1256424,6882.02
1300555,6175.41
1168703,9982.98
1428677,1668.26
1495194,366.51
1392063,7223.48
1216888,7607.58
1381751,3983.76
1417162,94.20
1490034,3134.56
1054880,8734.77
1440472,3043.40
1451751,8880.75
1444352,5813.01
1406415,5771.09
1433879,2483.20
1070099,3444.93
1151473,9203.13
1033648,5273.45
1337102,2716.86
1448268,2674.18
1290527,1089.70
1329153,4389.16
1271929,2495.95
1155580,5694.44
1352508,9863.44
1237644,9619.27
1356969,9893.37
1357190,2626.51
1221496,4205.58
1301577,4756.94
1183133,3803.33
1335253,881.93
1036839,631.59
1340729,2320.80
1120825,3227.49
1287178,6714.06
1462183,5053.05
1333960,781.51
1169624,1913.48
1381034,3785.11
1278119,641.90
1440008,329.81
1430725,5612.96
1439818,3997.01
1120044,8330.93
1104333,9039.20
1038768,7206.97
1206912,7492.18
1456469,6119.51
1290417,1935.78
1380035,6179.40
1182767,8256.33
1307175,4178.96
1439662,9820.27
1153179,6967.12
1047062,4315.47
1336524,9617.65
1093882,6532.24
1012571,238.16
1155102,248.60
1403869,5062.41
1459819,758.84
1064772,397.07
1483911,8238.38
1066055,1178.71
1285104,6247.28
1359721,5936.83
1438614,8728.53
1260498,4465.82
1207472,6373.85
1216102,9587.46
1456677,4987.89
1060965,7549.26
1166090,1167.57
1118168,6586.98
1447407,7508.12
1347981,1518.78
1395282,7013.44
1008272,9446.79
1363391,4662.87
1397061,5237.27
1417036,8020.07
1435240,22.13
1351964,8878.23
1499928,8929.18
1341295,9298.23
1303360,6843.39
1029467,1623.47
1261995,2545.55
1076097,3748.01
1339466,923.28
1196200,2712.13
1350750,9538.54
1297010,7200.26
1100424,3631.54
1466202,7060.23
1152121,4748.55
1443742,427.21
1136671,8816.72
1239803,5502.61
1405676,9440.82
1312907,8372.66
1003853,9845.45
1210073,1311.51
1137719,5300.31
1070852,6416.34
1308797,3403.91
1075221,4453.06
1198321,2921.01
1042073,4261.36
1132771,2144.02
1312173,5586.00
1219340,4369.86
1468157,519.41
1166507,25.93
1430384,8549.78
1077854,6471.34
1451939,4883.42
1342451,8575.22
1498181,6272.42
1217283,4095.60
1212892,1260.80
1007520,1395.09
1161920,1286.86
1346695,5832.53
1402297,9947.80
1063958,3903.08
1262379,9481.24
1384616,7733.88
1261888,2133.47
1425481,7243.49
1424085,8396.49
1457984,1384.64
1031190,7222.79
1485848,101.43
1284993,8863.90
1061609,7347.25
1335761,5877.57
1222273,1244.09
1145654,8556.95
1317602,3276.22
1199327,6720.24
1063158,4167.39
1061767,6092.68
1176278,1836.50
1083104,6481.97
1432214,4451.71
1380198,5606.92
1448389,8432.67
1120419,5370.55
1325409,143.94
1316274,659.90
1065346,3965.86
1208105,6673.26
1395147,6591.94
1223202,7289.03
1348163,7023.92
1357468,1403.04
1470585,4164.87
1371924,3867.98
1383105,1564.37
1440371,1166.47
1498321,793.31
1244543,7977.22
1291708,6098.95
1268396,625.07
1313235,446.37
1241466,1032.21
1444104,4306.79
1355180,1899.33
1478094,3813.23
1115311,1211.51
1337965,2908.41
1091327,8209.18
1019477,2448.85
1423879,6006.06
1003600,3385.73
1330352,856.25
1361335,2450.72
1063483,2170.54
1313528,9939.32
1002382,9451.19
1125621,6918.42
1376189,3164.29
1025459,6982.60
1020930,8910.81
1246966,7669.02
1067369,456.30
1416864,7874.70
1149464,1252.94
1041758,9191.73
1037011,3941.83
1072942,9727.77
1338737,5375.06
1329861,968.94
1073782,9747.17
1237834,1568.26
1488809,2812.18
1148043,6008.76
1134174,7927.02
1185983,9311.36
1075667,2641.45
1394641,2758.55
1346203,2994.48
1010174,7688.59
1060214,9167.86
1031019,7127.36
1375787,2345.40
1220133,8064.22
1455883,3437.71
1392057,9857.74
1192171,9894.50
1312548,939.31
1413181,4852.84
1303356,9269.46
1324802,8546.09
1245539,1674.21
1061637,4787.46
1084109,8855.96
1305233,7361.76
1326120,8701.04
1238920,6946.83
1223056,5352.76
1464931,9815.09
1094525,1236.34
1378647,2779.02
1478640,3809.29
1383061,3661.55
1402359,1568.01
1033962,7301.01
1024556,8572.92
1285195,1490.73
1115514,8555.73
1259808,5692.11
1186294,717.80
1033431,2728.19
1187808,9566.73
1317535,2621.79
1309444,4700.40
1174670,1944.19
1468673,8030.93
1251435,9917.08
1449447,7367.03
1270097,7002.64
1305909,845.73
1177614,8454.64
1266433,6942.09
1448381,1513.33
1459709,1540.42
1489964,3423.26
1461819,5447.23
1254968,4866.99
1327368,1315.35
1108329,8899.99
1104444,5891.80
1193216,5941.07
1218618,5538.72
1196257,5293.14
1269277,2381.78
1195450,2435.00
1385679,92.97
1051242,8121.62
1033889,2455.20
1411132,1269.93
1037189,2038.86
1154800,7036.09
1202346,3001.08
1122367,9077.12
1100673,6673.95
1222742,2374.16
1169710,4183.39
1185228,8482.26
1361200,7316.57
1359342,2030.23
1422223,6091.08
1268970,1614.93
1254742,1500.34
1120188,2379.56
1448593,5185.61
1041034,8450.92
1005645,4016.85
1465588,3513.25
1430638,7925.37
1073496,3614.19
1138732,2038.76
1433526,5423.72
1246350,6715.72
1264422,978.32
1493231,3877.02
1245802,9052.82
1000986,4157.54
1467390,3637.22
1481373,1605.96
1061317,4522.71
1302519,9637.96
1281068,5851.89
1122157,9501.11
1101920,374.48
1400471,2905.52
1038926,9684.59
1446667,7995.11
1043032,8424.20
1002258,1276.78
1269954,8932.06
1168383,4528.40
1484686,1809.54
1245852,5502.27
1132914,6362.60
1290581,3457.42
1388708,1063.18
1247384,7641.47
1465766,2314.21
1172447,2134.84
1050329,8448.04
1492049,7217.05
1330062,6557.34
1028319,6783.70
1300203,2382.06
1038929,7690.47
1380082,4568.89
1298474,2089.25
1233936,6341.28
1195282,8269.37
1427936,577.68
1488655,2106.92
1184184,4153.71
1261305,9161.31
1245274,4965.05
1307325,6556.73
1132490,1796.03
1460106,5662.67
1269089,2848.47
1321931,7611.66
1174720,4612.16
1423838,5541.12
1483882,4418.93
1176953,4500.24
1256616,4936.86
1366521,8757.19
1098692,9292.40
1249852,587.99
1483809,4299.07
1479745,988.98
1248075,5686.53
1277472,3876.65
1095127,4285.87
1045136,6081.89
1394613,7532.51
1315822,3207.02
1174565,2575.00
1483505,4445.01
1364318,6030.63
1231062,9857.08
1456206,4118.29
1049872,7652.59
1313690,6979.37
1438799,6022.19
1036734,9723.41
1044948,5772.73
1409183,7243.64
1019809,6021.71
1292171,4800.04
1146736,6018.79
1104340,6735.95
1420396,3514.78
1247850,3490.87
1365118,5579.82
1191746,495.46
1244202,3887.95
1464280,8198.06
1311444,403.90
1426269,6059.93
1127544,8004.27
1203568,1260.67
1064408,6348.79
1345815,7000.78
1426523,4225.90
1180650,5576.34
1474871,1634.18
1252010,4867.12
1174502,4933.26
1141023,9848.29
1376379,5682.97
1253800,9963.57
1282335,1398.84
1349823,4150.46
1464450,1068.65
1126825,441.66
1255370,3914.19
1174484,4135.18
1329107,2834.49
1161784,8656.31
1311942,9436.88
1229726,670.82
1136211,4447.92
1089186,1137.40
1022556,5988.91
1323155,3423.73
1304221,7229.75
1260677,1829.88
1053055,5710.11
1311098,6039.14
1074616,1471.96
1232473,8411.92
1234005,8304.51
1146892,499.80
1287402,2444.20
1402533,4925.15
1280988,4913.36
1173486,4035.59
1182354,3997.32
1212809,5028.33
1064048,2848.30
1073910,2929.83
1480219,1002.21
1468427,3770.41
1427698,2607.96
1242913,9743.18
1174547,11.54
1305160,9692.17
1106411,6011.43
1351989,9098.65
1248899,4488.87
1153058,6598.84
1436087,3786.38
1317889,9203.68
1302561,6997.76
1445288,6759.28
1384453,565.49
1423191,2909.46
1100584,9759.71
1224367,6308.57
1260483,7834.02
1141770,1223.82
1239729,6945.23
1431219,3957.73
1450782,1138.14
1213745,921.65
1261667,5520.34
1242481,5912.85
1393872,6858.09
1237855,5073.12
1240333,6091.13
1419053,1310.50
1447483,8463.34
1092581,3992.56
1244988,4222.14
1222819,2090.98
1025914,9636.60
1493006,4073.98
1457295,5497.05
1300853,627.73
1010560,6558.72
1180254,2218.11
1271407,2081.18
1354743,4650.93
1313664,8411.38
1120463,4782.51
1433124,3768.39
1452386,7056.09
1366836,547.14
1074064,7133.23
1409323,5076.63
1169948,3552.60
1019458,407.07
1253028,4592.83
1238667,617.58
1211432,2229.81
1173249,1091.16
1180508,8736.43
1453422,1021.05
1349111,9915.91
1438305,303.81
1061017,7170.14
1072436,9551.93
1328403,2561.67
1024465,4349.11
1368776,6943.96
1238474,7218.85
1116652,3150.84
1499011,3924.66
1018243,5127.57
1010658,9734.84
1071145,6144.40
1200531,3987.82
1299050,7557.34
1182276,9840.60
1053813,2997.02
1411277,7119.22
1309764,2808.95
1194602,1023.76
1371243,7601.42
1399125,4102.01
1328509,1744.47
1032400,4939.63
1334696,2848.31
1123176,7233.36
1029956,8924.63
1461618,2331.30
1023412,2033.22
1205096,8891.92
1157704,5387.50
1418999,2023.66
1003476,9263.05
1103069,7650.64
1354327,9109.50
1126867,1785.50
1042327,6949.14
1379456,6640.51
1282780,442.11
1322579,9268.08
1302275,2023.91
1034618,8674.07
1168764,2232.39
1437272,7683.29
1206659,4756.56
1240529,1908.31
1233653,4681.08
1428205,4818.88
1233047,9511.23
1445643,487.70
1044763,1483.05
1353469,1936.02
1356096,7998.05
1199891,928.57
1201431,8861.20
1079238,1181.90
1187087,5491.98
1022818,6095.69
1264165,1897.78
1019122,2598.42
1348178,5084.28
1035840,937.17
1302737,1456.09
1124780,9431.56
1020578,5701.60
1495056,3982.16
1264215,57.14
1220982,9152.77
1449108,5764.06
1499122,4611.45
1317373,638.32
1490144,6896.00
1429282,5809.15
1372682,1768.43
1441749,9198.73
1205533,3487.22
1226461,3005.01
1319270,5918.83
1364604,1173.01
1106231,6086.77
1064185,6506.26
1126437,3364.87
1283217,3935.55
1018379,962.64
1409117,1327.09
1413916,3490.62
1086812,300.92
1498711,3940.33
1021454,6548.58
1255003,3022.81
1264837,3154.86
1290327,9604.76
1197279,938.25
1472085,2138.44
1365940,1542.61
1444886,8924.57
1031167,603.54
1012516,287.72
1026099,7495.17
1233161,1288.38
1439847,2265.18
1384467,2320.09
1447749,8646.27
1431199,9237.76
1117319,5721.35
1196383,137.90
1200170,9058.42
1427869,6798.31
1059732,6654.23
1427741,1238.60
1130938,3630.35
1423374,8188.33
1288184,8146.47
1211591,2563.94
1374627,5711.70
1136926,6856.40
1291677,6136.20
1473050,7822.66
1168840,3038.06
1273423,2893.06
1086048,1024.55
1053471,5502.02
1151614,467.88
1123181,3596.86
1493687,8206.00
1119090,7088.73
1262701,5124.47
1274692,9667.13
1459590,3335.49
1274311,4380.15
1332008,8006.48
1063672,1552.05
1210348,561.55
1434097,7324.34
1220178,7737.77
1292444,3903.90
1189484,1095.92
1140133,569.51
1022615,5406.07
1067204,3978.51
1275971,5678.61
1130820,6159.27
1215628,2134.94
1172253,3853.02
1077230,3524.91
1486046,9753.70
1381515,2606.67
1210628,9308.12
1461277,5966.90
1308250,8905.58
1167221,1888.01
1197947,6504.73
1371873,9454.62
1141530,9637.03
1456717,5.37
1369888,3651.69
1363029,7059.90
1265156,4549.50
1273238,8390.52
1305727,9774.31
1465331,2792.89
1150757,4508.69
1219122,5910.86
1426479,8612.71
1250462,9534.35
1356790,1467.66
1228512,5265.07
1133442,8354.58
1064783,307.80
1303657,1962.63
1105880,5341.89
1362494,9186.08
1420039,8037.79
1256325,6317.07
1144365,3201.01
1160720,965.60
1414681,404.56
1134709,4544.07
1436262,3852.46
1035336,4222.22
1047033,1420.89
1334472,5612.62
1256610,4417.72
1270279,4279.63
1222349,7902.79
1225081,6251.25
1408911,5700.95
1090652,1829.17
1011574,8028.59
1181719,257.99
1235758,2052.02
1383702,3535.63
1162370,7098.12
1137896,667.31
1008494,4752.80
1393691,4165.51
1484730,6797.77
1436975,8735.26
1475658,4309.71
1059710,1781.56
1231308,3604.40
1497621,4029.91
1445801,9016.05
1280567,344.54
1193852,7241.07
1128877,4785.28
1153977,6199.35
1304628,8793.86
1424052,4623.43
1071576,2767.08
1440720,5656.46
1257973,2625.15
1236364,9765.47
1303087,225.65
1205736,3082.81
1003742,7022.58
1201856,7377.24
1313575,936.21
1461278,2723.45
1027277,9707.51
1194421,2080.99
1162743,3054.85
1138318,130.16
1109682,5396.67
1253168,6462.82
1496894,8598.31
1264693,6640.71
1303654,1781.61
1436956,7698.96
1394920,5180.49
1403980,57.96
1150620,2498.05
1009277,2852.57
1446296,7443.40
1005445,774.63
1154331,4994.44
1095741,8700.82
1253896,2987.00
1170413,8258.19
1060149,8474.16
1134170,163.93
1081299,4953.15
1317733,91.48
1475065,8206.54
1298355,7077.98
1378108,7521.85
1141605,9591.32
1482924,107.71
1317814,7659.43
1094385,3045.50
1115319,48.69
1245055,2301.36
1270448,6999.22
1110640,9332.04
1433012,4720.16
1442626,5698.52
1407767,4214.11
1269554,1491.22
1387398,4437.86
1339933,1890.78
1176895,4356.98
1485357,5921.67
1474179,5902.79
1433382,5836.36
1296703,3199.76
1156347,426.08
1465322,6907.10
1330934,1027.93
1488231,9875.05
1079105,7428.29
1425540,2640.56
1470174,2754.78
1291498,4886.15
1498675,2.60
1474625,4337.45
1163935,8493.28
1485610,7929.39
1194395,8430.54
1229621,6493.92
1421823,4755.00
1403532,547.17
1167809,8633.83
1439798,7132.71
1028158,4362.78
1200288,5040.66
1296077,801.15
1167100,1731.96
1061424,3175.05
1155637,985.03
1346384,4377.02
1158492,1804.72
1055692,7896.79
1225472,9740.96
1158121,4209.08
1413098,4272.46
1200907,7553.34
1219375,1649.05
1340780,6788.66
1222578,4995.41
1088052,7306.05
1254294,9198.95
1206181,7251.49
1216219,5598.20
1246492,9997.05
1092253,6925.30
1118819,9052.60
1482112,5274.53
1073939,4656.24
1121836,7606.85
1410744,3260.47
1298898,1000.83
1335200,2314.62
1001756,7511.77
1433605,2341.54
1320503,9686.61
1139542,4065.03
1376356,6889.11
1262427,581.88
1352800,2607.40
1293704,9207.95
1391813,7068.93
1074309,6217.71
1421107,6093.00
1052608,8425.70
1291162,1787.12
1169802,7562.46
1362846,7185.59
1490197,7743.67
1214408,7548.44
1492662,411.69
1439514,9864.57
1412962,9159.01
1104037,8805.55
1032736,7609.03
1367597,6702.15
1269818,7434.37
1429008,6753.13
1161615,4539.30
1432477,4427.96
1032129,4950.01
1371702,1875.35
1022943,9497.38
1350811,6025.14
1195805,6559.15
1278180,6769.31
1174632,3224.37
1453813,9553.00
1072724,9069.12
1199670,6894.88
1240582,2610.98
1104991,7014.04
1255095,8839.62
1026595,7937.98
1449628,4691.12
1246887,9091.16
1121539,706.85
1383146,2555.03
1463066,5978.61
1346009,1532.85
1192048,260.93
1354597,9994.04
1464933,1172.97
1095807,1134.87
1164202,3769.14
1149745,6035.42
1073374,3857.39
1240566,7649.71
1141957,8688.95
1024384,9903.48
1081316,9455.38
1366006,8264.35
1159892,6785.30
1425347,9278.46
1491835,9171.80
1257993,3452.80
1270210,8983.51
1386591,4765.92
1406487,9528.52
1152942,3683.91
1266178,9973.26
1472371,4604.11
1339226,9371.40
1066610,1515.52
1006184,3543.87
1200491,7925.72
1203457,8671.12
1235187,621.54
1423266,86.74
1370092,7422.83
1225925,7209.47
1099482,4085.24
1468457,2646.48
1449733,7147.43
1232710,7320.34
1433435,7375.61
1128729,436.68
1164054,8735.44
1031211,1571.50
1008851,4548.17
1384744,546.43
1226375,5361.87
1266892,1802.88
1007493,8839.55
1422266,2434.18
1365169,978.11
1115001,797.27
1117658,4639.14
1022266,2112.82
1125609,7077.09
1440604,7411.07
1283517,7220.35
1358669,6145.02
1233270,7577.02
1261826,2941.82
1085623,9218.41
1452648,754.41
1060953,7073.69
1086880,3403.05
1267796,9989.01
1278154,675.69
1383004,9321.56
1202329,4110.42
1224379,1228.82
1284972,1566.19
1110721,2467.03
1161668,9289.68
1176395,1860.42
1314491,728.44
1475663,9346.62
1146578,7379.34
1431199,8674.93
1347728,3988.30
1010915,4619.15
1169301,9241.29
1136424,9798.12
1398910,3368.20
1185626,3133.42
1409669,878.80
1328074,3131.96
1015314,5817.95
1301791,3721.15
1066181,8605.69
1479133,5673.43
1341793,8936.43
1212861,495.26
1102860,4366.41
1196042,5395.76
1393891,5151.16
1235178,6142.08
1048582,3374.54
1395591,281.21
1479525,2127.31
1483829,3008.53
1486464,9058.95
1090104,8426.14
1185348,8754.95
1090678,2853.54
1442571,9968.31
1143115,4924.13
1203901,3509.21
1162649,2781.02
1312544,5616.97
1474967,714.29
1491560,4482.08
1260527,6389.20
1335851,8931.01
1120057,2724.37
1011660,8229.26
1306010,6818.61
1461259,9991.68
1433812,4621.15
1414710,1639.01
1367963,3886.70
1141790,2033.65
1166123,1206.92
1335211,7281.73
1280417,5558.38
1448738,6345.02
1383206,4087.09
1102276,6704.39
1331992,4784.53
1014078,7881.59
1246118,520.35
1085153,7550.83
1456116,4379.76
1297319,443.54
1234381,4404.14
1295613,2469.01
1366817,3709.48
1015527,6403.68
1313527,7921.18
1357193,9856.02
1268848,3087.65
1255041,5803.73
1320342,3470.77
1429181,6529.41
1201160,1990.70
1338776,7572.13
1080181,8844.88
1120912,9433.29
1056366,480.00
1012087,8430.60
1079700,9114.94
1185328,116.54
1045915,5074.18
1207697,4360.17
1221124,8021.58
1128277,678.11
1174081,9169.27
1378097,4243.57
1005959,675.00
1132632,476.69
1025345,7886.87
1171892,4290.01
1497710,666.57
1363272,7556.15
1279668,9821.47
1138842,6223.04
1435671,5068.64
1439620,9446.09
1139548,5912.72
1274853,7957.30
1108970,3785.67
1345868,2855.18
1465007,3907.57
1306849,5937.93
1297720,8058.96
1032026,7471.84
1115112,6392.99
1078218,6638.48
1386296,1082.68
1225750,3406.78
1189074,9931.99
1450292,6429.02
1298951,342.63
1160463,6130.59
1397273,1651.43
1426124,4496.05
1470562,1840.85
1475181,4549.10
1428695,9908.76
1250436,424.80
1150249,5438.33
1293162,3182.65
1314048,5070.04
1295925,3992.12
1341819,4472.83
1216712,5431.80
1047379,600.65
1407653,9556.13
1281554,2145.37
1049413,2373.39
1268613,9704.16
1132848,5904.13
1175810,9192.88
1036019,7282.15
1102195,7717.87
1066316,6612.68
1238426,8570.02
1137420,5554.56
1310252,9925.97
1044813,7807.01
1151646,1462.92
1271274,9456.11
1428994,892.20
1457167,3948.97
1311880,7383.93
1403805,7247.55
1042259,7823.43
1205722,7044.65
1290242,8498.25
1074717,2990.90
1266496,2799.16
1041289,6899.39
1123274,3081.89
1117702,1506.49
1297713,8357.00
1025708,6058.81
1142697,5191.43
1098027,8455.65
1245930,7294.72
1419059,1501.29
1327736,1547.64
1252491,7863.31
1191831,489.37
1347828,9477.12
1430938,3322.40
1250792,4164.26
1226328,8864.89
1117229,952.13
1095063,214.61
1206526,7247.80
1169105,5654.02
1005739,3582.48
1022979,8870.19
1239544,2269.66
1418457,9055.61
1120116,5041.05
1355027,3524.89
1410118,74.86
1359332,15.95
1039528,9694.15
1144960,6626.24
1336274,3901.45
1300023,4857.00
1318570,1297.23
1329987,3242.75
1146554,7177.42
1145296,3003.71
1395429,3586.85
1487188,9132.03
1148031,338.48
1027736,9260.16
1495090,5786.96
1416552,6470.46
1074019,9937.08
1035598,1554.41
1358238,3357.21
1061933,8222.82
1282745,5226.15
1148473,5386.41
1133425,5368.02
1204140,5942.52
1452669,8826.14
1134098,7414.08
1454162,8117.51
1071267,2157.25
1331373,3052.79
1298931,2707.79
1220367,1774.81
1308293,7340.33
1148055,9623.48
1250953,3673.39
1059841,9555.13
1179160,9446.72
1330457,1492.32
1354489,6934.72
1330868,1159.23
1306514,6973.07
1208655,3802.82
1047130,6494.22
1075564,7741.62
1366456,2071.27
1145455,9800.28
1117815,4140.31
1225548,652.09
1053371,211.34
1028504,4016.08
1002343,8695.60
1250201,1608.49
1289112,5777.98
1252624,2218.13
1181939,4622.87
1224420,6136.50
1122100,6538.78
1083733,7205.65
1174571,3517.72
1161997,3227.84
1459802,3605.52
1317267,4295.57
1252942,2877.16
1035371,2739.40
1417881,1002.85
1425308,6678.20
1373884,9470.61
1404689,3443.51
1149510,663.04
1025916,1183.44
1445762,6851.50
1269618,1549.21
1152274,4199.53
1463284,459.26
1392265,699.76
1379630,4495.02
1411344,3513.93
1212710,279.47
1424484,2412.14
1421902,2756.94
1229935,3717.52
1146551,6421.15
1220796,1763.45
1280209,3058.84
1114936,6274.76
1350747,6127.26
1196770,7617.76
1485905,6795.30
1201740,9196.34
1449521,5038.72
1239000,1117.25
1430664,4602.99
1147843,7736.97
1142743,3173.39
1019140,6026.36
1119733,1114.61
1464428,818.46
1063200,8175.73
1050074,3938.85
1023236,7108.70
1072038,9453.61
1194473,1880.63
1279693,8813.11
1045106,986.29
1053600,7159.31
1426738,7041.29
1412955,2201.94
1261526,9058.82
1243322,3805.67
1463602,5774.87
1235930,1972.18
1407715,8164.21
1083584,2859.90
1038251,4379.50
1471339,8120.57
1047602,3125.73
1318951,3572.48
1457508,1271.31
1259265,7306.98
1242214,1361.18
1225678,9565.34
1352254,5066.86
1221685,6236.00
1461520,3212.21
1469756,477.64
1055621,8580.29
1400338,4282.65
1313401,7312.07
1298009,4988.65
1393615,5590.66
1027616,9505.73
1119814,8407.14
1145779,9567.01
1069739,635.90
1178135,4120.82
1334462,697.46
1336887,4812.58
1323960,6368.11
1087147,5779.98
1250960,3013.20
1150129,9097.33
1112798,7820.46
1473430,7761.40
1223929,5390.55
1405288,433.41
1244481,1539.63
1374158,3013.69
1189481,7087.42
1423746,1873.83
1482969,9275.49
1490797,5497.31
1255277,8367.74
1247513,2278.93
1163911,8731.18
1234783,4462.54
1440624,6905.75
1102527,3672.73
1069449,6795.23
1440915,8207.37
1130275,1186.97
1432797,3599.18
1098070,6329.16
1438633,8949.25
1373380,9421.18
1309227,7518.77
1321197,4690.69
1353340,8169.40
1094435,2190.55
1498771,3231.68
1408784,8047.97
1442709,6062.01
1461225,9130.71
1138640,9160.74
1386998,8593.02
1275732,1429.28
1252442,5528.26
1418182,7884.05
1272004,3993.93
1403427,1859.75
1192705,9799.49
1406437,9097.35
1298149,7932.03
1158817,3633.89
1380275,723.49
1088134,4955.63
1172120,4040.77
1156432,7309.05
1145076,7211.39
1072298,9953.24
1448912,781.06
1270148,7104.49
1325022,8819.88
1041299,5835.32
1418177,3130.57
1238065,9265.92
1246537,2523.18
1187752,4889.60
1069213,5901.72
1027288,8734.17
1346157,8147.48
1298545,6966.70
1060070,9100.44
1201429,2340.48
1247627,8895.46
1247028,3056.23
1168933,5152.53
1460207,6036.81
1401715,4437.38
1470291,1762.42
1334721,1809.12
1478757,9446.00
1342790,6856.57
1479276,1851.51
1254579,9942.52
1389050,2356.86
1220484,6390.26
1408916,678.31
1249246,7698.83
1271654,9233.70
1361800,6326.34
1132919,2954.14
1498660,8116.33
1425601,1868.18
1052888,8869.06
1459191,9423.64
1061083,6476.72
1143156,9952.92
1249858,5384.97
1124775,9725.24
1411718,2549.86
1186822,547.09
1473736,1637.81
1327597,6387.75
1346471,6336.49
1259335,1551.53
1160292,7717.70
1119673,7651.51
1426713,9815.43
1380581,798.64
1014447,2008.14
1416013,9903.84
1246020,1064.57
1235505,1044.23
1175429,2199.52
1403219,7010.31
1328273,6543.09
1191636,4846.95
1375979,4881.92
1005468,3949.65
1200965,6486.66
1287452,327.11
1393305,9304.46
1470947,7884.19
1406834,2559.96
1178917,5369.51
1380667,3492.96
1040678,7300.49
1090769,5009.14
1151950,704.35
1066841,9932.66
1136613,2037.88
1344659,3531.68
1396290,1161.98
