StartTransactionID,EndTransactionID
1200853,1200949
1353474,1353595
1251723,1251889
1026522,1026923
1205717,1205895
1057347,1057435
1282734,1282874
1110468,1110905
1495118,1495467
1184976,1185070
1338319,1338710
1284540,1284695
1187689,1187908
1028764,1029089
1185743,1185849
1455260,1455490
1301628,1301648
1297715,1297928
1421347,1421434
1244495,1244580
1164914,1165143
1179965,1180251
1078539,1078790
1432728,1433084
1418910,1419348
1405841,1406001
1099907,1100161
1142824,1142961
1118684,1119153
1251246,1251670
1390823,1391232
1376372,1376689
1331202,1331601
1490129,1490264
1366072,1366505
1410977,1411167
1276195,1276486
1090496,1090555
1303124,1303443
1064706,1064954
1232523,1232877
1416884,1417146
1385353,1385548
1427528,1427797
1160933,1161152
1461543,1461751
1420638,1420801
1150193,1150576
1170087,1170498
1391598,1392088
1044388,1044667
1105624,1105967
1014185,1014248
1059308,1059775
1442461,1442485
1497546,1497559
1252485,1252491
1336189,1336353
1310277,1310400
1075607,1075987
1411836,1412018
1245516,1245901
1289475,1289731
1220741,1220777
1081907,1081963
1151505,1151684
1443588,1443933
1394984,1395232
1404547,1404670
1322486,1322724
1408812,1409218
1286771,1287011
1306021,1306439
1335429,1335927
1142714,1142858
1488545,1488942
1477249,1477675
1302456,1302795
1078364,1078368
1338413,1338742
1337343,1337726
1239604,1239799
1317952,1318207
1067629,1067871
1351309,1351353
1167902,1168258
1168124,1168273
1044499,1044987
1313126,1313524
1478892,1478988
1399038,1399294
1418794,1419115
1371965,1372128
1209028,1209162
1373987,1374350
1475890,1476080
1161406,1161802
1198439,1198743
1077560,1077789
1165527,1165875
1250271,1250576
1241719,1242147
1461716,1461737
1281885,1282146
1300500,1300577
1391901,1392038
1273987,1274193
1327722,1328105
1390263,1390431
1044756,1045150
1147613,1148083
1196522,1196715
1150132,1150563
1463039,1463446
1058555,1058679
1146538,1146937
1351750,1351842
1400434,1400794
1111373,1111816
1176929,1177085
1230623,1231063
1338689,1338816
1050397,1050479
1146390,1146685
1396007,1396349
1335311,1335729
1416230,1416653
1421955,1422343
1481793,1481836
1404200,1404684
1083182,1083360
1278966,1279136
1249165,1249319
1250754,1250889
1013274,1013372
1147643,1148024
1261688,1261799
1364083,1364507
1378634,1378858
1014332,1014814
1180090,1180491
1229701,1229913
1082398,1082462
1455111,1455198
1432506,1432871
1304125,1304544
1127977,1128054
1428251,1428501
1210020,1210430
1396256,1396680
1184965,1185306
1056187,1056305
1389358,1389471
1345928,1346126
1041216,1041612
1115785,1116072
1170235,1170555
1388703,1388949
1153084,1153504
1399416,1399589
1446154,1446590
1089026,1089385
1283732,1284152
1314701,1314771
1236283,1236532
1444843,1445040
1204772,1204963
1219369,1219818
1086849,1087052
1175503,1175974
1110744,1110934
1030509,1030752
1411262,1411302
1111193,1111443
1337329,1337680
1165640,1165778
1314378,1314532
1495580,1495646
1491354,1491749
1225548,1225570
1333731,1334078
1486780,1487076
1296820,1296925
1114297,1114783
1090633,1091029
1082881,1083025
1133390,1133841
1312200,1312585
1363339,1363575
1137630,1137748
1493301,1493330
1178373,1178488
1110208,1110528
1194675,1194894
1002817,1003179
1467341,1467636
1176211,1176306
1298655,1298789
1080789,1081105
1157471,1157811
1155371,1155384
1257522,1257763
1039166,1039632
1451354,1451799
1334047,1334049
1190943,1191238
1481272,1481519
1002373,1002768
1328826,1329219
1144682,1145119
1080627,1081080
1107418,1107430
1178984,1179466
1387047,1387142
1264655,1264736
1246212,1246575
1419094,1419160
1048121,1048491
1071759,1072086
1131684,1131832
1032597,1032984
1262747,1262804
1004134,1004194
1333290,1333293
1386519,1386846
1305466,1305524
1429169,1429346
1083372,1083505
1068256,1068428
1291720,1291975
1304345,1304487
1041266,1041302
1136842,1136856
1087346,1087441
1485019,1485041
1133500,1133657
1189401,1189463
1067283,1067767
1450390,1450629
1477727,1478165
1222708,1223195
1451766,1451830
1329194,1329562
1240240,1240675
1458353,1458777
1059999,1060165
1171617,1171886
1374886,1374992
1457088,1457103
1199158,1199570
1024020,1024307
1404283,1404284
1198740,1198809
1475890,1476078
1397429,1397807
1262856,1263088
1393319,1393663
1373411,1373687
1163924,1164352
1002972,1003426
1260338,1260517
1146688,1146976
1353141,1353586
1038952,1039146
1171167,1171405
1131741,1131929
1034415,1034457
1040514,1040605
1359149,1359370
1354625,1355022
1177235,1177627
1166084,1166522
1105990,1106413
1145812,1145914
1356689,1356869
1335993,1336057
1028308,1028381
1255970,1256439
1397129,1397559
1392176,1392451
1367351,1367629
1135202,1135487
1196343,1196819
1130519,1130887
1103036,1103257
1378195,1378377
1002324,1002705
1313585,1313992
1439449,1439929
1053586,1053668
1132942,1133274
1180796,1180916
1172010,1172479
1471705,1471905
1252855,1252887
1319263,1319672
1259260,1259697
1368885,1369374
1086738,1087026
1450404,1450591
1424573,1424607
1415277,1415674
1194211,1194509
1395710,1395770
1177242,1177429
1418216,1418676
1254271,1254628
1340859,1341282
1344556,1345036
1030538,1030997
1257761,1257973
1307535,1307808
1288047,1288431
1486711,1487085
1291226,1291232
1186231,1186619
1232633,1232673
1093482,1093734
1167217,1167314
1449267,1449675
1488391,1488738
1146027,1146223
1382447,1382452
1479260,1479671
1156870,1156964
1015829,1016133
1287824,1288144
1105725,1105771
1260991,1261349
1283332,1283798
1054040,1054262
1335050,1335102
1264571,1264782
1195783,1195892
1413746,1414058
1259296,1259695
1224383,1224647
1275255,1275501
1248464,1248730
1167157,1167293
1368396,1368538
1130933,1131182
1452448,1452882
1005730,1005743
1335332,1335776
1251239,1251285
1072079,1072091
1142171,1142605
1226223,1226429
1143532,1144030
1014698,1015120
1293445,1293667
1429447,1429499
1449539,1449581
1213396,1213794
1304268,1304588
1142467,1142696
1192195,1192615
1053665,1053894
1068876,1068965
1334903,1334929
1002357,1002523
1061405,1061605
1278476,1278882
1462658,1463072
1239971,1240347
1348469,1348744
1223754,1224146
1132905,1133234
1123439,1123566
1439924,1440075
1065623,1065625
1339394,1339540
1197566,1197728
1187926,1188171
1344513,1344559
1081015,1081194
1397253,1397379
1003256,1003287
1387231,1387528
1084562,1084880
1100403,1100902
1095878,1096333
1146278,1146412
1356591,1356807
1187652,1188019
1221475,1221495
1280500,1280887
1243574,1243973
1019103,1019386
1349125,1349411
1198347,1198640
1120332,1120524
1207796,1208082
1025353,1025776
1174606,1175064
1058705,1058832
1011858,1012273
1272666,1273032
1120827,1121222
1069301,1069573
1268286,1268778
1117359,1117641
1107210,1107583
1494554,1495028
1169369,1169496
1406688,1407009
1231664,1231865
1103646,1103647
1251005,1251283
1132964,1133398
1496564,1496946
1323495,1323592
1476649,1476897
1292401,1292758
1477501,1477824
1023825,1023851
1374872,1375335
1383446,1383605
1272428,1272896
1151726,1151837
1126753,1126899
1047531,1047935
1380254,1380357
1126102,1126395
1158405,1158775
1239993,1239996
1064416,1064792
1002978,1003021
1289983,1290433
1160231,1160641
1409470,1409829
1106493,1106795
1487514,1487906
1443269,1443313
1272908,1273202
1029166,1029541
1099042,1099394
1462940,1463101
1103947,1104373
1150859,1150904
1118291,1118648
1316911,1317225
1205724,1206089
1437612,1438050
1294732,1295205
1024307,1024518
1329563,1330053
1439356,1439787
1196605,1196772
1349280,1349594
1376929,1377139
1464266,1464636
1345913,1345977
1069765,1070016
1417370,1417813
1096817,1097098
1249280,1249389
1405395,1405726
1248071,1248095
1025081,1025479
1341229,1341714
1030295,1030498
1382720,1382957
1157907,1158025
1244585,1244669
1487634,1487758
1051762,1052075
1261459,1261867
1343122,1343162
1434684,1434890
1252514,1252578
1040873,1040953
1218068,1218336
1117157,1117308
1193172,1193233
1368603,1368801
1093234,1093367
1231161,1231571
1257065,1257196
1007624,1007810
1490621,1490912
1142213,1142459
1425861,1426302
1125916,1126348
1034980,1035134
1405790,1406140
1323277,1323529
1451586,1452081
1450598,1450818
1396925,1396953
1007081,1007302
1240076,1240463
1265134,1265157
1433701,1434045
1345962,1346351
1418721,1418850
1209870,1210054
1196887,1197363
1478665,1478907
1413270,1413645
1061903,1062147
1380290,1380745
1222742,1222858
1072972,1073446
1391110,1391249
1241027,1241455
1373741,1373912
1317327,1317752
1412150,1412627
1399737,1400171
1246559,1246785
1302661,1302810
1243971,1244234
1001413,1001903
1362970,1363181
1205287,1205371
1114116,1114488
1074691,1075081
1192460,1192803
1233931,1234307
1086301,1086403
1242586,1242628
1330936,1331183
1198612,1198883
1315789,1315897
1151059,1151541
1006981,1007087
1150857,1151047
1393069,1393213
1473626,1474047
1385952,1386300
1058921,1059105
1389575,1389830
1170016,1170426
1053513,1053851
1413576,1413798
1482103,1482364
1125635,1126057
1198570,1198928
1397340,1397342
1319752,1320056
1095681,1095795
1242378,1242624
1195180,1195494
1157567,1157893
1499412,1499792
1429139,1429193
1287424,1287615
1445343,1445437
1023990,1024024
1478304,1478379
1232194,1232558
1452019,1452375
1475970,1476278
1491175,1491511
1076662,1077128
1199123,1199400
1059501,1059730
1370983,1371476
1039110,1039573
1482206,1482232
1367861,1368211
1155967,1155999
1483518,1483895
1187280,1187563
1457349,1457621
1159621,1159762
1457689,1457930
1197602,1198081
1458923,1459064
1228027,1228199
1463906,1464280
1410324,1410783
1303515,1303810
1147557,1147724
1377571,1377800
1458430,1458435
1236690,1236719
1157004,1157326
1269253,1269642
1318147,1318310
1442104,1442419
1214596,1214781
1080525,1080699
1414575,1414693
1465801,1466032
1085342,1085636
1008876,1008959
1475922,1476232
1048001,1048025
1282742,1283111
1293460,1293821
1290369,1290678
1070603,1071043
1153834,1154083
1322000,1322007
1428520,1428537
1196197,1196505
1456836,1456982
1463111,1463533
1437874,1438235
1414765,1415145
1184284,1184546
1350141,1350302
1115755,1115765
1013329,1013693
1465875,1466177
1171672,1171679
1185030,1185305
1238340,1238580
1471089,1471549
1231691,1232052
1241954,1242453
1211190,1211403
1406739,1407172
1396446,1396785
1212081,1212220
1316631,1316706
1489849,1490318
1129244,1129479
1277495,1277614
1070316,1070544
1036385,1036860
1324531,1324586
1177827,1178010
1452524,1452763
1034549,1034913
1363907,1363944
1035334,1035674
1026616,1026984
1327432,1327653
1162246,1162440
1140929,1141043
1357183,1357487
1307969,1308432
1045441,1045887
1453131,1453547
1141406,1141645
1088514,1088909
1171973,1172293
1011476,1011793
1200176,1200223
1468150,1468362
1020827,1021279
1150503,1150622
1030419,1030494
1472307,1472505
1498332,1498526
1333681,1333685
1447525,1447884
1160288,1160599
1453973,1454278
1257223,1257398
1007275,1007491
1098712,1099115
1126131,1126258
1017202,1017235
1446840,1447338
1089632,1090121
1241463,1241760
1413786,1413940
1008266,1008302
1225816,1225877
1046899,1047356
1328122,1328297
1456960,1457432
1425898,1426339
1081711,1082189
1221122,1221564
1066882,1067211
1482621,1482731
1368712,1368835
1350681,1351080
1237820,1238082
1233079,1233561
1202144,1202261
1245346,1245821
1453447,1453525
1483167,1483584
1359795,1360243
1174559,1175000
1179429,1179504
1396619,1396808
1206379,1206401
1156132,1156299
1037036,1037221
1140367,1140731
1033833,1033934
1464508,1464719
1300736,1301026
1170931,1171054
1154220,1154276
1107972,1108036
1192316,1192333
1129396,1129838
1063201,1063223
1365566,1365569
1016344,1016477
1192516,1192968
1396465,1396949
1095987,1096375
1203961,1204350
1164645,1164911
1044220,1044513
1165608,1166060
1312983,1313277
1033629,1033882
1193234,1193559
1116108,1116203
1399978,1400392
1086600,1086897
1308235,1308544
1229007,1229404
1027629,1028002
1027771,1028021
1413538,1413852
1039684,1039990
1014821,1015300
1472922,1473333
1458927,1459414
1342700,1342832
1406718,1406733
1088303,1088510
1404059,1404516
1184421,1184622
1402924,1403083
1128281,1128315
1080583,1080901
1161819,1161870
1498047,1498382
1471949,1472011
1435829,1436118
1143281,1143662
1220248,1220605
1470520,1470524
1341485,1341695
1450729,1450826
1001485,1001792
1222434,1222911
1400196,1400416
1166599,1166697
1171296,1171722
1498064,1498439
1265453,1265753
1029665,1029954
1072847,1073330
1127799,1128151
1050998,1051203
1177670,1177775
1192585,1193006
1497430,1497606
1398647,1399066
1227034,1227374
1208627,1208911
1048851,1049195
1439154,1439619
1401535,1401649
1126472,1126546
1324613,1324640
1002087,1002240
1408362,1408836
1137397,1137642
1166071,1166400
1432018,1432379
1034862,1035204
1459877,1460370
1079031,1079410
1280715,1281192
1262540,1262618
1033754,1033879
1248564,1248644
1067121,1067318
1185553,1185862
1378209,1378536
1142084,1142399
1128875,1128961
1157414,1157666
1471969,1472346
1048902,1048942
1187960,1188045
1099822,1099886
1415572,1415836
1457829,1458279
1250239,1250472
1044890,1044911
1246260,1246330
1405022,1405201
1137619,1137839
1314764,1315182
1341071,1341444
1440210,1440223
1083248,1083546
1464964,1465446
1351627,1351715
1144081,1144082
1424216,1424263
1339542,1339584
1345026,1345261
1232471,1232843
1243779,1244110
1017841,1018007
1114870,1114881
1474422,1474534
1295270,1295719
1323264,1323267
1411053,1411413
1324693,1325074
1327495,1327549
1030529,1030892
1378670,1378711
1189614,1189683
1448310,1448655
1190480,1190602
1259370,1259770
1072677,1072855
1404309,1404335
1313712,1314097
1012348,1012796
1412174,1412266
1232977,1233190
1391014,1391432
1125561,1125786
1065310,1065807
1060343,1060569
1015532,1015753
1368959,1369338
1253743,1253974
1286919,1287219
1259527,1260014
1082273,1082274
1075822,1076221
1372055,1372239
1304984,1305110
1115649,1116046
1238324,1238553
1143924,1144288
1445058,1445551
1181461,1181487
1058490,1058810
1155068,1155181
1297861,1298223
1002666,1003095
1175898,1176098
1208834,1209001
1128489,1128957
1440731,1441103
1371672,1371715
1479272,1479694
1290360,1290628
1147267,1147690
1391046,1391445
1384536,1384857
1100667,1100693
1037550,1037907
1447391,1447598
1218134,1218150
1033602,1033849
1290703,1291003
1437145,1437476
1133099,1133594
1336458,1336624
1146232,1146423
1395858,1396093
1037941,1038000
1137125,1137362
1373252,1373297
1387170,1387398
1166004,1166341
1091994,1092136
1374095,1374240
1053410,1053662
1240929,1241140
1211616,1211664
1346170,1346551
1247050,1247339
1238422,1238498
1298687,1298852
1107712,1107941
1246268,1246498
1229020,1229105
1191115,1191494
1245989,1246244
1068946,1069021
1152392,1152788
1080238,1080500
1137790,1138136
1294444,1294855
1268758,1268936
1359070,1359215
1099626,1099674
1455703,1456128
1292520,1292890
1170912,1171214
1305234,1305440
1075534,1075555
1088615,1088815
1242037,1242325
1301645,1302034
1423140,1423337
1323732,1324193
1248712,1248748
1042337,1042777
1222463,1222897
1333668,1334160
1369945,1369979
1118052,1118402
1219530,1219897
1149644,1150112
1348020,1348307
1331611,1331913
1234168,1234319
1225850,1226272
1023703,1023737
1136910,1137313
1159607,1159887
1047865,1048098
1341383,1341732
1221133,1221373
1244465,1244481
1003092,1003505
1247300,1247711
1041372,1041766
1157005,1157033
1033227,1033593
1279519,1279940
1387191,1387457
1016262,1016714
1436539,1436688
1433350,1433773
1273834,1274007
1420654,1420974
1143974,1144373
1357168,1357485
1273398,1273770
1125969,1126143
1223412,1223459
1473012,1473476
1082793,1083225
1023947,1024302
1388151,1388333
1380758,1381029
1081790,1082267
1485316,1485697
1187504,1187925
1458890,1459267
1469534,1469566
1154839,1154950
1494347,1494631
1119238,1119369
1488491,1488661
1383502,1383916
1383902,1384078
1491384,1491688
1481753,1481753
1415083,1415347
1486830,1487284
1030741,1031128
1021051,1021361
1341946,1342147
1488396,1488660
1119638,1119947
1249258,1249697
1254189,1254597
1347445,1347697
1067542,1067871
1335534,1335655
1023822,1023834
1173086,1173334
1017562,1017855
1224006,1224092
1316691,1316803
1033663,1033705
1430491,1430671
1033932,1034243
1000869,1001118
1342780,1342960
1247123,1247450
1080421,1080550
1087567,1087663
1263246,1263697
1193636,1194094
1495561,1495566
1369727,1370170
1085006,1085023
1424722,1425131
1407157,1407512
1450286,1450577
1423027,1423323
1284717,1285058
1484779,1484830
1341411,1341659
1015042,1015371
1254276,1254439
1373789,1373801
1333059,1333348
1023205,1023573
1364967,1365248
1060929,1060947
1004411,1004630
1325260,1325493
1398397,1398823
1147410,1147883
1270064,1270095
1137793,1137919
1473170,1473546
1126480,1126651
1443097,1443303
1107984,1108249
1270298,1270591
1393696,1393828
1138308,1138523
1346715,1347035
1490083,1490447
1241162,1241594
1031605,1032026
1430335,1430539
1193367,1193473
1028700,1028974
1184929,1185299
1457117,1457509
1413159,1413322
1434653,1434886
1084815,1084883
1430145,1430195
1364960,1364996
1189751,1189926
1146562,1147059
1305898,1306260
1441645,1442058
1272139,1272551
1487352,1487452
1051292,1051735
1125387,1125761
1390441,1390754
1265028,1265440
1143519,1143735
1381663,1381766
1488896,1489271
1496353,1496595
1368422,1368638
1408879,1408913
1073226,1073592
1217025,1217060
1212417,1212644
1252897,1253326
1064933,1065277
1307786,1307906
1018213,1018407
1239165,1239471
1464811,1465001
1310027,1310503
1072879,1073103
1123379,1123560
1266907,1267174
1249872,1250106
1348810,1349138
1120282,1120651
1151796,1152030
1447229,1447467
1068680,1069103
1272054,1272186
1019892,1020130
1037082,1037544
1005756,1006197
1238266,1238744
1177643,1177836
1097717,1097743
1207078,1207270
1455238,1455289
1013247,1013306
1026390,1026408
1440085,1440319
1280338,1280741
1372102,1372420
1352342,1352639
1460987,1461069
1091652,1091994
1054000,1054337
1398808,1399290
1043712,1043951
1258782,1259236
1001964,1002018
1129294,1129389
1215384,1215802
1291005,1291167
1128255,1128369
1124768,1125010
1112575,1112925
1138978,1139284
1121156,1121466
1314404,1314720
1349319,1349622
1099553,1099820
1422913,1423158
1177916,1177974
1226446,1226531
1239412,1239486
1045600,1045946
1490010,1490180
1431263,1431335
1191939,1192189
1329494,1329590
1385295,1385724
1201053,1201408
1285451,1285778
1134238,1134668
1389611,1389687
1296071,1296318
1040106,1040333
1357046,1357520
1022310,1022530
1005049,1005120
1468573,1468807
1220741,1221173
1239581,1240033
1163777,1164143
1338537,1338587
1198415,1198769
1348265,1348644
1361978,1362344
1343237,1343308
1365084,1365114
1319563,1319731
1426412,1426597
1263945,1264007
1324100,1324193
1393818,1394030
1240833,1241241
1328468,1328617
1014708,1014804
1180047,1180155
1473541,1473554
1133395,1133599
1498071,1498145
1262488,1262581
1366510,1366825
1398767,1399051
1261837,1262031
1397060,1397457
1264900,1265034
1453562,1453797
1307747,1308007
1011204,1011461
1478410,1478595
1014078,1014471
1108477,1108814
1291756,1292098
1040975,1041248
1117092,1117467
1315346,1315624
1063702,1063968
1151169,1151530
1018305,1018708
1234278,1234529
1139418,1139580
1230545,1230807
1238620,1238984
1080327,1080432
1229692,1230183
1446297,1446566
1082758,1082946
1266135,1266333
1247413,1247600
1227828,1227866
1353960,1354446
1135480,1135837
1002593,1003032
1174672,1174925
1165872,1165976
1464851,1465243
1180685,1180849
1078526,1078994
1017764,1017816
1021080,1021215
1123422,1123865
1006529,1006842
1049721,1050052
1204256,1204708
1122620,1122798
1233982,1234429
1031816,1031883
1008408,1008547
1008511,1008634
1432358,1432780
1311884,1311994
1311412,1311729
1006469,1006483
1067100,1067581
1239842,1240288
1431885,1432079
1035010,1035078
1168562,1168783
1075422,1075813
1295658,1296122
1087654,1087726
1248432,1248437
1324464,1324688
1250951,1251431
1070146,1070432
1309388,1309881
1074484,1074847
1148833,1148983
1139870,1140022
1269502,1269851
1425996,1426247
1332575,1332937
1422816,1422947
1054684,1055049
1100274,1100524
1024886,1025317
1329603,1330047
1256995,1257407
1409979,1410321
1471021,1471401
1117696,1118161
1122400,1122462
1114557,1114647
1438973,1439132
1303173,1303324
1113532,1113867
1113805,1114264
1215162,1215598
1085040,1085495
1090952,1091068
1339560,1339717
1107055,1107539
1322087,1322213
1250649,1250712
1481470,1481787
1428066,1428397
1189291,1189430
1202776,1203109
1436502,1436684
1076269,1076369
1232752,1233222
1162194,1162442
1475095,1475281
1381694,1381896
1204118,1204286
1450805,1450932
1424789,1425145
1328103,1328214
1289475,1289946
1319805,1320144
1110948,1111293
1414645,1414687
1399078,1399182
1036711,1036792
1240859,1241299
1286169,1286607
1298724,1298733
1192201,1192541
1263254,1263594
1277118,1277584
1142298,1142449
1029595,1029704
1038397,1038620
1314920,1314932
1021457,1021576
1084235,1084630
1309290,1309708
1377188,1377524
1422980,1422981
1142006,1142297
1144606,1145023
1107353,1107672
1249218,1249683
1180052,1180394
1293075,1293448
1165571,1165657
1056516,1056603
1062239,1062326
1459183,1459224
1389243,1389662
1480898,1480970
1040819,1041191
1073455,1073511
1189525,1189954
1218447,1218469
1104943,1105245
1258684,1258699
1456892,1456949
1190700,1191126
1216627,1216682
1418326,1418359
1138933,1139073
1159397,1159785
1446800,1446893
1141691,1142159
1324116,1324596
1231451,1231491
1048826,1048876
1026240,1026451
1397313,1397658
1461974,1462376
1486812,1487183
1299952,1300051
1012399,1012466
1324799,1325217
1165334,1165517
1113822,1113966
1103456,1103904
1172903,1172938
1277882,1278197
1364342,1364757
1380658,1380730
1453110,1453193
1165551,1165640
1477104,1477307
1485583,1486067
1490137,1490418
1424109,1424371
1356024,1356289
1342854,1343187
1158164,1158568
1413790,1414215
1413079,1413557
1228808,1228860
1256875,1257091
1210101,1210217
1115840,1116273
1048079,1048125
1214297,1214321
1085679,1085839
1414512,1414579
1147773,1147827
1221475,1221894
1196656,1196702
1054888,1055193
1059533,1059677
1197737,1197862
1137850,1138260
1325538,1325804
1143984,1144313
1032161,1032191
1107330,1107374
1284536,1284688
1363157,1363318
1399618,1399937
1097460,1097567
1243607,1244008
1275993,1276129
1314590,1314983
1122839,1122867
1085253,1085256
1446819,1447005
1322188,1322427
1288822,1289204
1304759,1305157
1460489,1460945
1243874,1244347
1453056,1453361
1116943,1117041
1169397,1169780
1324694,1324883
1343228,1343524
1194106,1194313
1025964,1026388
1046013,1046104
1160453,1160681
1456918,1457225
1345542,1345643
1239307,1239517
1130123,1130611
1195409,1195421
1378643,1379035
1488148,1488561
1245627,1245864
1180752,1181012
1284911,1284975
1075850,1075907
1232155,1232512
1242321,1242563
1030506,1031002
1451164,1451408
1329391,1329640
1212940,1212976
1152620,1153103
1348488,1348932
1328872,1329233
1002021,1002338
1051694,1051919
1411789,1411821
1186204,1186297
1162248,1162618
1344674,1344792
1066237,1066584
1085599,1085910
1365139,1365558
1488579,1488738
1056935,1057047
1008963,1009060
1175207,1175435
1234478,1234604
1427653,1427685
1429693,1430046
1365522,1365531
1132113,1132256
1271803,1271998
1486742,1487230
1204318,1204462
1188163,1188273
1489066,1489322
1471078,1471403
1243952,1244304
1008438,1008763
1105782,1106169
1288263,1288432
1115714,1115911
1364712,1364973
1289952,1290167
1252026,1252053
1133053,1133281
1181753,1181999
1372268,1372680
1307945,1308372
1408339,1408789
1081603,1081876
1351627,1351986
1239227,1239243
1432689,1433047
1049044,1049255
1007873,1008291
1362403,1362631
1459753,1460014
1135985,1136473
1429143,1429374
1199016,1199340
1462317,1462507
1324370,1324636
1427546,1427616
1341841,1342159
1313974,1314222
1424407,1424581
1069146,1069307
1041274,1041718
1044978,1045035
1424973,1424992
1419892,1420137
1478289,1478769
1445893,1446195
1229162,1229646
1073064,1073244
1028502,1028817
1358479,1358558
1330472,1330968
1034043,1034185
1031327,1031647
1405700,1406138
1190186,1190675
1309961,1310030
1054008,1054172
1201582,1201710
1476545,1476684
1280823,1280834
1258543,1258604
1018982,1019091
1461335,1461522
1120730,1120838
1398440,1398758
1177130,1177485
1046591,1046826
1299733,1299816
1398742,1399000
1033780,1033927
1379526,1379836
1204419,1204731
1454548,1454861
1400413,1400478
1127435,1127925
1376114,1376190
1144632,1145053
1211035,1211445
1322736,1323175
1124165,1124391
1110631,1110669
1156359,1156477
1119950,1120064
1255750,1256095
1445450,1445834
1059579,1060044
1313397,1313602
1196532,1196721
1365690,1365825
1147317,1147688
1247932,1248055
1126117,1126382
1283113,1283559
1295241,1295362
1354729,1354952
1387072,1387507
1024818,1025160
1122002,1122501
1338634,1338797
1486709,1487146
1226416,1226417
1250584,1250750
1403741,1404112
1463475,1463831
1082867,1083240
1402371,1402388
1241156,1241281
1270260,1270369
1399940,1400156
1421627,1421829
1189705,1190140
1239381,1239474
1073541,1074033
1448418,1448770
1265151,1265213
1476345,1476383
1159523,1159873
1433080,1433320
1062074,1062460
1381282,1381432
1307049,1307141
1030674,1030783
1196219,1196480
1073884,1073964
1214163,1214591
1425510,1425567
1095801,1096280
1063279,1063607
1383676,1384153
1396563,1396674
1448625,1449114
1109492,1109713
1217003,1217129
1325127,1325476
1220426,1220638
1185028,1185118
1130678,1130962
1393895,1394176
1165073,1165121
1164511,1164534
1441021,1441203
1421773,1422039
1082461,1082720
1227826,1228185
1426764,1427204
1105810,1105880
1336607,1337068
1116785,1116862
1046440,1046723
1262556,1262558
1158295,1158379
1012473,1012750
1253958,1254066
1117561,1117872
1375869,1376324
1457250,1457711
1204499,1204885
1069429,1069677
1047193,1047249
1045354,1045716
1344988,1345443
1394819,1395234
1195055,1195110
1182211,1182254
1273051,1273070
1439036,1439379
1040234,1040532
1176289,1176495
1359399,1359580
1396545,1397022
1368676,1368784
1146165,1146328
1267488,1267531
1254657,1254862
1213096,1213556
1363147,1363165
1238980,1239083
1222937,1223264
1227423,1227801
1256468,1256801
1035927,1036257
1240262,1240542
1323911,1324213
1351332,1351533
1384475,1384914
1443202,1443226
1199854,1200279
1410425,1410617
1374016,1374098
1047682,1047725
1443344,1443729
1316057,1316439
1132777,1133036
1218948,1218994
1272392,1272710
1331263,1331397
1201056,1201326
1320642,1321043
1018942,1018970
1423818,1423861
1214813,1214954
1077262,1077322
1235527,1235636
1395532,1395729
1177883,1178210
1173403,1173747
1412895,1413265
1211900,1212286
1331913,1332322
1040590,1040882
1030189,1030284
1290060,1290492
1477826,1478178
1312481,1312671
1107594,1107811
1155487,1155902
1145354,1145622
1117105,1117346
1316883,1316920
1437927,1438372
1310454,1310927
1491349,1491843
1021737,1022032
1076288,1076635
1393711,1393889
1269820,1270089
1434008,1434505
1117715,1118082
1113470,1113797
1276655,1277093
1455688,1455688
1409615,1409628
1062216,1062512
1022864,1023274
1377641,1377856
1462615,1462915
1141912,1141953
1325864,1326078
1066588,1066705
1234185,1234193
1488696,1488705
1136864,1137216
1055519,1055975
1352792,1353223
1350623,1351120
1116267,1116670
1019736,1019804
1261978,1261988
1390749,1390761
1133778,1134007
1067778,1068202
1396734,1397069
1310321,1310559
1298115,1298479
1190206,1190544
1115363,1115513
1475274,1475409
1379562,1379889
1214167,1214532
1335087,1335508
1006418,1006677
1068058,1068214
1068650,1068937
1368496,1368582
1199605,1199782
1458556,1458593
1095714,1095887
1283974,1284467
1312501,1312747
1481746,1482126
1219321,1219793
1495026,1495462
1100236,1100592
1165913,1165958
1392636,1392719
1158460,1158552
1007021,1007286
1289719,1289991
1012078,1012543
1186737,1186941
1168050,1168345
1230226,1230391
1178532,1178829
1450797,1451187
1230061,1230231
1326646,1326696
1411815,1412196
1494926,1495029
1475202,1475361
1284862,1285051
1324221,1324351
1219543,1220020
1078582,1078772
1258107,1258139
1106159,1106171
1155713,1156041
1144846,1145059
1141139,1141146
1109890,1109970
1175181,1175532
1047836,1047853
1433951,1434257
1064432,1064823
1150795,1150905
1385516,1385761
1167069,1167146
1478435,1478913
1342608,1342899
1031268,1031471
1061809,1062098
1429430,1429527
1326312,1326471
1405116,1405284
1314376,1314757
1432954,1433100
1102216,1102260
1177451,1177776
1172128,1172595
1057838,1058303
1238549,1238922
1135367,1135665
1107956,1108327
1061274,1061301
1329291,1329406
1392044,1392079
1072294,1072307
1174903,1175052
1354247,1354667
1395729,1396124
1122540,1122700
1303217,1303404
1366116,1366227
1405264,1405291
1274445,1274652
1498895,1499378
1339769,1339934
1292326,1292339
1018362,1018794
1106550,1106767
1118348,1118456
1405116,1405447
1444450,1444759
1039834,1039945
1372172,1372395
1146579,1146638
1436567,1436999
1284599,1285063
1027768,1028043
1112405,1112435
1444760,1444852
1036008,1036134
1326969,1327210
